"nome","partido","uf","cargo","sequencial"
"FAUSTO DE SOUZA NETO","PSD","AM","DEPUTADO ESTADUAL",40000000503
"JOSUE CLAUDIO DE SOUZA NETO","PSD","AM","DEPUTADO ESTADUAL",40000000504
"ISAAC TAYAH","PSD","AM","DEPUTADO ESTADUAL",40000000505
"LUCIANA CARVALHO PIMENTA","PROS","AM","DEPUTADO ESTADUAL",40000000506
"RAIMUNDO NONATO DA SILVA","PROS","AM","DEPUTADO ESTADUAL",40000000507
"ARLINDO PEDRO DA SILVA JUNIOR","PROS","AM","DEPUTADO ESTADUAL",40000000508
"DIB NASSER GUIMARÃES FELIPE","PROS","AM","DEPUTADO ESTADUAL",40000000509
"FRANCISCO COELHO DA SILVA","PROS","AM","DEPUTADO ESTADUAL",40000000510
"INES CARDOSO DE SOUZA","PROS","AM","DEPUTADO ESTADUAL",40000000511
"JAIRO RIBEIRO DIAS","PROS","AM","DEPUTADO ESTADUAL",40000000512
"JOSE CARLOS ROSA","PROS","AM","DEPUTADO ESTADUAL",40000000513
"JOÃO DOS SANTOS FRIAES NETO","PROS","AM","DEPUTADO ESTADUAL",40000000514
"MARIA JOSE CALHEIROS DE SOUZA","PROS","AM","DEPUTADO ESTADUAL",40000000515
"MOCILDA DE OLIVEIRA GUIMARÃES","PROS","AM","DEPUTADO ESTADUAL",40000000516
"MODESTO RODRIGUES DOS SANTOS","PROS","AM","DEPUTADO ESTADUAL",40000000517
"NELSON CAVALCANTE CAMPOS","PROS","AM","DEPUTADO ESTADUAL",40000000518
"NELSON RAIMUNDO DE OLIVEIRA AZEDO","PROS","AM","DEPUTADO ESTADUAL",40000000519
"PRUDENCIA CORDEIRO NETA DE AQUINO","PROS","AM","DEPUTADO ESTADUAL",40000000520
"SIDNEY RICARDO DE OLIVEIRA LEITE","PROS","AM","DEPUTADO ESTADUAL",40000000521
"SILVIA CARLA MACEDO CARDOSO FURTADO","PROS","AM","DEPUTADO ESTADUAL",40000000522
"SÂMARA SILVA BATISTA DE CARVALHO","PROS","AM","DEPUTADO ESTADUAL",40000000523
"WALDERVANGELICA PEREIRA DE ANDRADE","PROS","AM","DEPUTADO ESTADUAL",40000000524
"ADRIEL SALES DA CONCEIÇÃO","PSDB","AM","DEPUTADO ESTADUAL",40000000525
"AFONSO LUIZ COSTA LINS JUNIOR","PSDB","AM","DEPUTADO ESTADUAL",40000000526
"AMILCA RIBEIRO DAS CHAGAS","PSDB","AM","DEPUTADO ESTADUAL",40000000527
"BOLIVAR PEREIRA FILHO","PSDB","AM","DEPUTADO ESTADUAL",40000000528
"CARLOS ALBERTO RODRIGUES DE SOUZA","PSDB","AM","DEPUTADO ESTADUAL",40000000529
"CLEOSENEIDE DOS SANTOS LOPES","PSDB","AM","DEPUTADO ESTADUAL",40000000530
"CREUSA DE SOUZA RODRIGUES","PSDB","AM","DEPUTADO ESTADUAL",40000000531
"DONMARQUES ANVERES DE MONDONÇA","PSDB","AM","DEPUTADO ESTADUAL",40000000532
"ELIZA DE SOUZA BATISTA","PSDB","AM","DEPUTADO ESTADUAL",40000000533
"FAUSTO ROCHA CUNHA","PSDB","AM","DEPUTADO ESTADUAL",40000000534
"FRANCIRLENE QUEIROZ DE OLIVEIRA","PSDB","AM","DEPUTADO ESTADUAL",40000000535
"FRANCISCO PLINIO VALERIO TOMAZ","PSDB","AM","DEPUTADO ESTADUAL",40000000536
"FRANK LUIZ DA CUNHA GARCIA","PSDB","AM","DEPUTADO ESTADUAL",40000000537
"IVAN BELLARD GIRÃO","PSDB","AM","DEPUTADO ESTADUAL",40000000538
"JEFFERSON FARIAS SABBÁ","PSDB","AM","DEPUTADO ESTADUAL",40000000539
"JEFFERSON PRAIA BEZERRA","PSDB","AM","DEPUTADO ESTADUAL",40000000540
"JORGE MAIA DA SILVA","PSDB","AM","DEPUTADO ESTADUAL",40000000541
"JOSÉ MÁRIO FROTA MOREIRA","PSDB","AM","DEPUTADO ESTADUAL",40000000542
"JOÃO BOSCO GOMES SARAIVA","PSDB","AM","DEPUTADO ESTADUAL",40000000543
"LUCIENE DA SILVA SOUZA","PSDB","AM","DEPUTADO ESTADUAL",40000000544
"MARIA DO SOCORRO DE SOUSA UCHOA","PSDB","AM","DEPUTADO ESTADUAL",40000000545
"MARILIA SOUZA RAPOSO","PSDB","AM","DEPUTADO ESTADUAL",40000000546
"MARINETE MARTINS OLIVEIRA","PSDB","AM","DEPUTADO ESTADUAL",40000000547
"OSMAN BATISTA BARRETO","PSDB","AM","DEPUTADO ESTADUAL",40000000548
"OSMAR RENATO RODRIGUES NETTO","PSDB","AM","DEPUTADO ESTADUAL",40000000549
"PAULO CARLOS DE' CARLI","PSDB","AM","DEPUTADO ESTADUAL",40000000550
"RAFAEL LEMOS ASSAYAG","PSDB","AM","DEPUTADO ESTADUAL",40000000551
"SERGIO VASCONCELOS DOS SANTOS","PSDB","AM","DEPUTADO ESTADUAL",40000000552
"VALCY FERREIRA DA SILVA","PSDB","AM","DEPUTADO ESTADUAL",40000000553
"VICENTE SANTOS DE AZEVEDO","PSDB","AM","DEPUTADO ESTADUAL",40000000554
"YANN EVANOVICK LEITAO FURTADO","PC do B","AM","DEPUTADO ESTADUAL",40000000555
"EDIVALDO BARRETO DOS SANTOS","PC do B","AM","DEPUTADO ESTADUAL",40000000556
"GILDO ARAUJO  DA COSTA","PC do B","AM","DEPUTADO ESTADUAL",40000000557
"CLECIO ARAUJO SILVA","PC do B","AM","DEPUTADO ESTADUAL",40000000558
"CRISTIANE SILVA DE OLIVEIRA","PC do B","AM","DEPUTADO ESTADUAL",40000000559
"IVO EULER BENTES MARTINS","PC do B","AM","DEPUTADO ESTADUAL",40000000560
"JOSILDO DE OLIVEIRA SILVA","PC do B","AM","DEPUTADO ESTADUAL",40000000561
"LUIZ DE JESUS FIDELIS","PC do B","AM","DEPUTADO ESTADUAL",40000000562
"ORLANDO PANTOJA SANTANA","PC do B","AM","DEPUTADO ESTADUAL",40000000563
"ROBSON ELOI ABRANTES","PC do B","AM","DEPUTADO ESTADUAL",40000000564
"SIRLAM GOMES COHEN","PC do B","AM","DEPUTADO ESTADUAL",40000000565
"ALESSANDRA CAMPELO DA SILVA","PC do B","AM","DEPUTADO ESTADUAL",40000000566
"ANTONIVALDO DE SOUSA","PC do B","AM","DEPUTADO ESTADUAL",40000000567
"CHRISTIAN BARNADD DANNIELL GOMES E SILVA","PC do B","AM","DEPUTADO ESTADUAL",40000000568
"CLODOMIR FARIAS BARRETO","PC do B","AM","DEPUTADO ESTADUAL",40000000569
"EDYSSANDRO ALBUQUERQUE BATISTA","PC do B","AM","DEPUTADO ESTADUAL",40000000570
"EVERALDO VICENTE BATISTA","PC do B","AM","DEPUTADO ESTADUAL",40000000571
"FREDERICO DE SOUZA OLIVEIRA","PC do B","AM","DEPUTADO ESTADUAL",40000000572
"JUSTINA CANDIDO DIQUE","PC do B","AM","DEPUTADO ESTADUAL",40000000573
"NEY ANDERSON BARBOSA PEREIRA","PC do B","AM","DEPUTADO ESTADUAL",40000000574
"ENEIAS GARCES DA ROCHA","PC do B","AM","DEPUTADO ESTADUAL",40000000575
"ANDRE MARSILIO CARVALHO E PINHO","PC do B","AM","DEPUTADO ESTADUAL",40000000576
"ERISON PINHEIRO PACHECO","PC do B","AM","DEPUTADO ESTADUAL",40000000577
"MARIA NATIVIDADE DA SILVA RODRIGUES","PC do B","AM","DEPUTADO ESTADUAL",40000000578
"CHRISTIAN DE SOUZA MORAES","PC do B","AM","DEPUTADO ESTADUAL",40000000579
"ELIZONEIDE RODRIGUES SILVA","PC do B","AM","DEPUTADO ESTADUAL",40000000580
"GLAUBER MARCOS CAVALCANTE DUARTE","PC do B","AM","DEPUTADO ESTADUAL",40000000581
"FRANCISCO SALES PENA","PC do B","AM","DEPUTADO ESTADUAL",40000000582
"IZA CRISTIANE PEREIRA PINHEIRO","PC do B","AM","DEPUTADO ESTADUAL",40000000583
"MARLEANY DA SILVA SOARES","PC do B","AM","DEPUTADO ESTADUAL",40000000584
"PAULO HENRIQUE REGIS DA CUNHA","PC do B","AM","DEPUTADO ESTADUAL",40000000585
"UBIRATAN CORREA DOS SANTOS","PC do B","AM","DEPUTADO ESTADUAL",40000000586
"FRANCISCO RODRIGUES BALIEIRO","PC do B","AM","DEPUTADO ESTADUAL",40000000587
"JOAO MARTINS","PC do B","AM","DEPUTADO ESTADUAL",40000000588
"MARIA JANUARIA CUNHA DE OLIVEIRA","PC do B","AM","DEPUTADO ESTADUAL",40000000589
"ISIS LITAIFF DE SOUZA","PC do B","AM","DEPUTADO ESTADUAL",40000000590
"ANDREIA FREITAS DE LIMA","PC do B","AM","DEPUTADO ESTADUAL",40000000591
"FRANCISCO ANTONIO BARBOSA DE ARAUJO","PC do B","AM","DEPUTADO ESTADUAL",40000000592
"HERMENEGILDO DE CASTRO CAVALCANTE","PC do B","AM","DEPUTADO ESTADUAL",40000000593
"WANESSA PEREIRA DO NASCIMENTO","PC do B","AM","DEPUTADO ESTADUAL",40000000594
"TAIANE SALES DE ARAUJO","PC do B","AM","DEPUTADO ESTADUAL",40000000595
"WILSON FERREIRA LISBOA","PC do B","AM","DEPUTADO ESTADUAL",40000000596
"SERAFIM FERNANDES CORREA","PSB","AM","DEPUTADO ESTADUAL",40000000597
"MARCELO AUGUSTO DA EIRA CORREA","PSB","AM","SENADOR",40000000598
"EDUARDO HENRIQUE GRANJA COGO","PSB","AM","1º SUPLENTE",40000000599
"MARCELO RAMOS RODRIGUES","PSB","AM","GOVERNADOR",40000000600
"CARLOS RENÊ DE SOUZA FERNANDES","PSB","AM","DEPUTADO FEDERAL",40000000601
"STANLEY PINHEIRO BRAGA","PSB","AM","DEPUTADO FEDERAL",40000000602
"GLEUSON MESQUITA DE LIMA","PSB","AM","DEPUTADO ESTADUAL",40000000603
"SIDNEY PEREIRA NUNES","PSB","AM","DEPUTADO ESTADUAL",40000000604
"JAILSON SOUSA SILVA","PSB","AM","DEPUTADO ESTADUAL",40000000605
"MARIA SOLANGE DE SOUZA QUEIROZ","PSB","AM","DEPUTADO ESTADUAL",40000000606
"NELS NELSON OLIVEIRA DOS SANTOS","PSB","AM","DEPUTADO ESTADUAL",40000000607
"WALDEMAR JOSE SANTOS","PSB","AM","DEPUTADO ESTADUAL",40000000608
"AURICELIO ROSEVELT SAMPAIO DA COSTA","PSB","AM","DEPUTADO ESTADUAL",40000000609
"ALI ASSI","PSB","AM","DEPUTADO ESTADUAL",40000000610
"JOAQUIM FONSECA GOUVEIA","PSB","AM","DEPUTADO ESTADUAL",40000000611
"WILDE ARAUJO CELANI","PSB","AM","DEPUTADO ESTADUAL",40000000612
"ANTONIO MARCOS MACIEL FERNANDES","PSB","AM","DEPUTADO ESTADUAL",40000000613
"JUNIOR CESAR BRASIL DE MORAES","PSB","AM","VICE-GOVERNADOR",40000000614
"ALEXANDRE DIAS BARBOSA","PSB","AM","2º SUPLENTE",40000000615
"DEUSA RAMIRO LOPES","PSB","AM","DEPUTADO FEDERAL",40000000616
"ROBERTO AUGUSTO RODRIGUES CAMPAINHA","PSB","AM","DEPUTADO FEDERAL",40000000617
"VICTOR SASHA FARACHE MOREIRA","PSB","AM","DEPUTADO ESTADUAL",40000000618
"RUI BARBOSA DE AZEVEDO JUNIOR","PSB","AM","DEPUTADO ESTADUAL",40000000619
"THEMIS PARENTE DE ARAUJO","PSB","AM","DEPUTADO ESTADUAL",40000000620
"MILENA DA CRUZ DE ARAUJO","PSB","AM","DEPUTADO ESTADUAL",40000000621
"CARLA ADRIANE OLIVEIRA NASCIMENTO","PSB","AM","DEPUTADO ESTADUAL",40000000622
"DANIELLE DA SILVA GOMES","PSB","AM","DEPUTADO ESTADUAL",40000000623
"RITA MARIA DA SILVA SIQUEIRA","PSB","AM","DEPUTADO ESTADUAL",40000000624
"MARIA AUXILIADORA GUEDES COELHO","PSB","AM","DEPUTADO ESTADUAL",40000000625
"RICARDO FACUNDO DO VALLE","PSB","AM","DEPUTADO ESTADUAL",40000000626
"ARQUIMERES AMÂNCIO DA SILVA","PSB","AM","DEPUTADO ESTADUAL",40000000627
"JOÃO PAULO REPOLHO CRUZ","PSB","AM","DEPUTADO ESTADUAL",40000000628
"EDILZETE SILVA NUNES","PSB","AM","DEPUTADO ESTADUAL",40000000629
"ELIAS EMANUEL REBOUÇAS DE LIMA","PSB","AM","DEPUTADO ESTADUAL",40000000630
"JONIZETE VIDAL DE MENEZES","PSB","AM","DEPUTADO ESTADUAL",40000000631
"RUBERNILSON DA PAZ TEIXEIRA","PSB","AM","DEPUTADO ESTADUAL",40000000632
"LUIZ WILSON DE QUEIROZ GOMES","PSB","AM","DEPUTADO ESTADUAL",40000000633
"JOÃO VICTOR PEREIRA MARTINS DA SILVA","PSB","AM","DEPUTADO ESTADUAL",40000000634
"JOSE CESAR DA SILVA FONSECA","PSB","AM","DEPUTADO ESTADUAL",40000000635
"ESTELA DE LIMA AZEVEDO","PSB","AM","DEPUTADO ESTADUAL",40000000636
"ROBSON FERREIRA DIOZA","PSB","AM","DEPUTADO ESTADUAL",40000000637
"GIL ADRIANO MAIA DOS SANTOS","PSB","AM","DEPUTADO ESTADUAL",40000000638
"JUSCELINO MELO MANSO","PSB","AM","DEPUTADO ESTADUAL",40000000639
"REGINA CÉLIA SICSU DOS SANTOS","PSB","AM","DEPUTADO FEDERAL",40000000640
"MAURO CEZAR MORAES DE OLIVEIRA","PSB","AM","DEPUTADO ESTADUAL",40000000641
"CARMELITA DA COSTA ALMEIDA","PSB","AM","DEPUTADO ESTADUAL",40000000642
"VIVIANE BRASIL SOARES","PSB","AM","DEPUTADO ESTADUAL",40000000643
"ANDREZA DE AZEVEDO NOVOA","PSB","AM","DEPUTADO ESTADUAL",40000000644
"GERALDO MAGELLA FIUZA E SILVA","PSB","AM","DEPUTADO ESTADUAL",40000000645
"MARIA MIRTES SALES DE OLIVEIRA","PR","AM","DEPUTADO ESTADUAL",40000000646
"SIDNEY MORAIS","PT do B","AM","DEPUTADO ESTADUAL",40000000647
"CLEOMARA BARROSO DOS SANTOS","PT do B","AM","DEPUTADO ESTADUAL",40000000648
"SIDENY FREITAS DA COSTA","PT do B","AM","DEPUTADO ESTADUAL",40000000649
"MOISES SOARES DA CUNHA","PT do B","AM","DEPUTADO ESTADUAL",40000000650
"ODINEIA VIEIRA DA COSTA","PT do B","AM","DEPUTADO ESTADUAL",40000000651
"TELMO JOSÉ REIS MACIEL","PT do B","AM","DEPUTADO ESTADUAL",40000000652
"ANTONIO ARRUDA ARAGÃO","PT do B","AM","DEPUTADO ESTADUAL",40000000653
"LUIS ARTUR DA SILVA","PT do B","AM","DEPUTADO ESTADUAL",40000000654
"EDECIO TIBURCIO FEITOSA","PT do B","AM","DEPUTADO ESTADUAL",40000000655
"MANUEL CARLOS OLIVEIRA DA SILVA","PT do B","AM","DEPUTADO ESTADUAL",40000000656
"JOSE JORGE SIMOES BARBOSA","PT do B","AM","DEPUTADO ESTADUAL",40000000657
"JAQUELINE LUIZA SEBBEN CEMBRANI","PR","AM","DEPUTADO ESTADUAL",40000000658
"SONIA MARIA SILVA DE QUEIROZ","PR","AM","DEPUTADO ESTADUAL",40000000659
"JOSE FILOMENO NETO","PR","AM","DEPUTADO ESTADUAL",40000000660
"FRANCINALDO MAIA DO NASCIMENTO","PR","AM","DEPUTADO ESTADUAL",40000000661
"SEBASTIÃO DA SILVA REIS","PR","AM","DEPUTADO ESTADUAL",40000000662
"JULIO PEREIRA DE MELO","PR","AM","DEPUTADO ESTADUAL",40000000663
"MARIVALDO RAIMUNDO DUARTE DE ANDRADE","PR","AM","DEPUTADO ESTADUAL",40000000664
"VALDENIR DA SILVA MENDONÇA","PR","AM","DEPUTADO ESTADUAL",40000000665
"RAIMUNDO SILVANO FRAZÃO","PR","AM","DEPUTADO ESTADUAL",40000000666
"RAIMUNDO SOUZA DA SILVA","PT do B","AM","DEPUTADO ESTADUAL",40000000667
"ALCIMAR MACIEL PEREIRA","PR","AM","DEPUTADO ESTADUAL",40000000668
"HENRIQUE JOSE MENDONÇA DE OLIVEIRA","SD","AM","DEPUTADO ESTADUAL",40000000669
"FATIMA SANTIAGO DE MELLO OLIVEIRA","SD","AM","DEPUTADO ESTADUAL",40000000670
"FABRICIO SILVA LIMA","SD","AM","DEPUTADO ESTADUAL",40000000671
"WANESSA GALIZA MALTA DE OLIVEIRA","SD","AM","DEPUTADO ESTADUAL",40000000672
"JOITA AULECIRA DA SILVA QUEIROZ","PR","AM","DEPUTADO ESTADUAL",40000000673
"ANTONIO ROSA DE BRITO JUNIOR","PSL","AM","DEPUTADO ESTADUAL",40000000674
"JACO MENEZES FERNANDES","PSL","AM","DEPUTADO ESTADUAL",40000000675
"VANGELA BARRETO DE FREITAS","PSL","AM","DEPUTADO ESTADUAL",40000000676
"SULLIVAN DE SOUZA SILVA","PSL","AM","DEPUTADO ESTADUAL",40000000677
"JOÃO WELLIGTON DE MEDEIROS CURSINO","PSL","AM","DEPUTADO ESTADUAL",40000000678
"JOSE AMERICO ALMEIDA DE OLIVEIRA","PSL","AM","DEPUTADO ESTADUAL",40000000679
"JOSE SADIO JACMINUTH DE ALCANTARA","PSL","AM","DEPUTADO ESTADUAL",40000000680
"LUZIA DE SOUZA SALES","PSL","AM","DEPUTADO ESTADUAL",40000000681
"EMIDIO NIRO KOHASHI","PSL","AM","DEPUTADO ESTADUAL",40000000682
"EVALDO PEREIRA COUTO","PSL","AM","DEPUTADO ESTADUAL",40000000683
"SANNER SANTOS COSTA DA SILVA","PSL","AM","DEPUTADO ESTADUAL",40000000684
"VINICIUS MARTINS DE MEIRA","SD","AM","DEPUTADO ESTADUAL",40000000685
"WILSON DOS SANTOS MARQUES FILHO","PR","AM","DEPUTADO ESTADUAL",40000000686
"JUCIMAR FONSECA DA SILVA","PR","AM","DEPUTADO ESTADUAL",40000000687
"ALCIMAR JOSE GARCIA","PRP","AM","DEPUTADO ESTADUAL",40000000688
"DILMA REGINA NASCIMENTO PARENTE","PRP","AM","DEPUTADO ESTADUAL",40000000689
"FRANCIANE VIEIRA SILVA","PRP","AM","DEPUTADO ESTADUAL",40000000690
"FRANCISCO OCIMAR FERREIRA DA COSTA","PRP","AM","DEPUTADO ESTADUAL",40000000691
"IRANETE SOUZA MARINHO","PRP","AM","DEPUTADO ESTADUAL",40000000692
"JACKSON CHAGAS SALDANHA","PRP","AM","DEPUTADO ESTADUAL",40000000693
"JOSE ALTAMIR BARROSO CORDEIRO","PRP","AM","DEPUTADO ESTADUAL",40000000694
"JOÃO RODRIGUES DE ALMEIDA","PRP","AM","DEPUTADO ESTADUAL",40000000695
"KEUDMA DA SILVA RODRIGUES DE LIMA","PRP","AM","DEPUTADO ESTADUAL",40000000696
"MARIO ALBERTO DA SILVA MARTINS","PRP","AM","DEPUTADO ESTADUAL",40000000697
"MUSTAF SAID","PRP","AM","DEPUTADO ESTADUAL",40000000698
"RAIMUNDO MENEZES DE ALMEIDA","PRP","AM","DEPUTADO ESTADUAL",40000000699
"RUI DA SILVA LOPES","PRP","AM","DEPUTADO ESTADUAL",40000000700
"WLADEMIR JOSE ARAUJO DE AMORIM","PRP","AM","DEPUTADO ESTADUAL",40000000701
"ZANDER EIJIRO SASSAKI","PSL","AM","DEPUTADO ESTADUAL",40000000702
"DIRCE DE OLIVEIRA LEMOS","PR","AM","DEPUTADO ESTADUAL",40000000703
"CARLOS ALBERTO DA SILVA NICACIO","PRP","AM","DEPUTADO ESTADUAL",40000000704
"SALES BOTELHO DA SILVA","PRP","AM","DEPUTADO ESTADUAL",40000000705
"IONE LELIS DA SILVA","PSL","AM","DEPUTADO ESTADUAL",40000000706
"MINEIA DE SOUZA PEREIRA","PRP","AM","DEPUTADO ESTADUAL",40000000707
"MARCOS ANTONIO DE QUEIROZ","PSOL","AM","SENADOR",40000000708
"RICARDO VASCONCELOS DE SOUZA","PSOL","AM","1º SUPLENTE",40000000709
"KENNEDY DA SILVA FONSECA","PSOL","AM","2º SUPLENTE",40000000710
"ABEL RODRIGUES ALVES","PSOL","AM","GOVERNADOR",40000000711
"MARIO LUCIO DA SILVA","PSOL","AM","VICE-GOVERNADOR",40000000712
"AUXILIADORA DE SOUZA SANTOS","PSOL","AM","DEPUTADO FEDERAL",40000000713
"VALDERLY RODRIGUES BEZERRA","PSOL","AM","DEPUTADO ESTADUAL",40000000714
"HELENA SILVA CORDEIRO","PSOL","AM","DEPUTADO ESTADUAL",40000000715
"MARIA AUXILIADORA DOS SANTOS CAMPOS","PSOL","AM","DEPUTADO ESTADUAL",40000000716
"FERNANDEZ DA SILVA E SILVA","PSOL","AM","DEPUTADO ESTADUAL",40000000717
"SHIRNEILA PALHETA FREITAS","PSOL","AM","DEPUTADO FEDERAL",40000000718
"ALEXANDRE SIMÕES DE SOUZA","PSOL","AM","DEPUTADO FEDERAL",40000000719
"ADAMOR SANTANA LIBERAL DE JESUS","PSOL","AM","DEPUTADO FEDERAL",40000000720
"PAULO JOSÉ RIBEIRO DA SILVA","PSOL","AM","DEPUTADO FEDERAL",40000000721
"JOSÉ ROBERTO DOS SANTOS","PSOL","AM","DEPUTADO FEDERAL",40000000722
"FERNANDO JOSÉ RODRIGUES LOBATO","PSOL","AM","DEPUTADO FEDERAL",40000000723
"ELIENILSON FERREIRA MOTA","PSOL","AM","DEPUTADO ESTADUAL",40000000724
"NIVALDO PEREIRA DA MOTA","PSOL","AM","DEPUTADO ESTADUAL",40000000725
"ADILSON MAIA ROSA","PSOL","AM","DEPUTADO ESTADUAL",40000000726
"JOSÉ CARLOS RAMALHO CUTRIM","PSOL","AM","DEPUTADO ESTADUAL",40000000727
"ANA LÚCIA SOARES DE OLIVEIRA","PSOL","AM","DEPUTADO ESTADUAL",40000000728
"FRANCISCO OZIEL BALBINO MACHADO","PSOL","AM","DEPUTADO ESTADUAL",40000000729
"ARINOS MARCIÃO ESQUERDO","PSOL","AM","DEPUTADO ESTADUAL",40000000730
"ANA CLÁUDIA BOTELHO NÓBREGA","PSOL","AM","DEPUTADO ESTADUAL",40000000731
"PEDRINHA LASMAR CRUZ","PSOL","AM","DEPUTADO ESTADUAL",40000000732
"THIAGO GONÇALVES DE OLIVEIRA","PSOL","AM","DEPUTADO ESTADUAL",40000000733
"LEONARDO MISSISSIPE DE SOUZA","PSOL","AM","DEPUTADO ESTADUAL",40000000734
"CARMEM CINIRA PACHECO SALES","PSOL","AM","DEPUTADO ESTADUAL",40000000735
"MIGUEL DE MOURA RIBEIRO","PSOL","AM","DEPUTADO ESTADUAL",40000000736
"JERÔNIMO DA SILVA VIEIRA","PSOL","AM","DEPUTADO ESTADUAL",40000000737
"JOSÉ LUIZ DA SILVA VASQUES","PSOL","AM","DEPUTADO ESTADUAL",40000000738
"MAURO PEREIRA COELHO","PSOL","AM","DEPUTADO ESTADUAL",40000000739
"ISMAEL DIAS DE OLIVEIRA","PSOL","AM","DEPUTADO ESTADUAL",40000000740
"ZILVETE GUALBERTO BEZERRA","PSOL","AM","DEPUTADO ESTADUAL",40000000741
"JOSÉ BASÍLIO DA SILVA FILHO","PSOL","AM","DEPUTADO ESTADUAL",40000000742
"MÁRCIO RICARDO DE SOUZA GOMES","PSOL","AM","DEPUTADO ESTADUAL",40000000743
"OSMARINO ANTONIO BUENO DE CASTRO","PRP","AM","DEPUTADO FEDERAL",40000000744
"ANTONIO DO NASCIMENTO CORDEIRO","PRP","AM","DEPUTADO FEDERAL",40000000745
"BENILDES DOS SANTOS SILVA","PRP","AM","DEPUTADO FEDERAL",40000000746
"ARMANDO ANDRADE ARAUJO","PRP","AM","DEPUTADO FEDERAL",40000000747
"ANA SUZY DE ALMEIDA CAVALCANTE","PRP","AM","DEPUTADO FEDERAL",40000000748
"ANDERSON JOSE RAZORI","PRP","AM","DEPUTADO FEDERAL",40000000749
"GILBERTO HILARIO DA SILVA","PRP","AM","DEPUTADO FEDERAL",40000000750
"JOSE OTACI TEIXEIRA FILHO","PRP","AM","DEPUTADO FEDERAL",40000000751
"LAURI DA SILVA GUERREIRO","PRP","AM","DEPUTADO FEDERAL",40000000752
"DARCY GRAÇA VALERIO DE SOUSA","PRP","AM","DEPUTADO FEDERAL",40000000753
"MARIA ONEIZE DAS CHAGAS SALDANHA","PRP","AM","DEPUTADO FEDERAL",40000000754
"RIGOCELIA COSTA","PRP","AM","DEPUTADO FEDERAL",40000000755
"ELSON CARVALHO BEZERRA","PRP","AM","DEPUTADO FEDERAL",40000000756
"ANTONIO AGRA PEREIRA FILHO","PSDC","AM","DEPUTADO ESTADUAL",40000000757
"ANTONIO BRAGA LEAL","PSDC","AM","DEPUTADO ESTADUAL",40000000758
"CAMILA DE SOUZA FEITOSA","PSDC","AM","DEPUTADO ESTADUAL",40000000759
"CASSIO MUNIZ CRESPO DA SILVA","PSDC","AM","DEPUTADO ESTADUAL",40000000760
"CICERO DE CAMPOS DA LEAO NETO","PSDC","AM","DEPUTADO ESTADUAL",40000000761
"CICERO JOSÉ DE LIMA ALENCAR","PSDC","AM","DEPUTADO ESTADUAL",40000000762
"CLEIDE CARDOSO DE LIMA","PSDC","AM","DEPUTADO ESTADUAL",40000000763
"DIANA DE OLIVEIRA REINALDO","PSDC","AM","DEPUTADO ESTADUAL",40000000764
"ELIDIANE SAMIA VIEIRA DE OLVEIRA","PSDC","AM","DEPUTADO ESTADUAL",40000000765
"ERNALDO DE VASCONCELOS","PSDC","AM","DEPUTADO ESTADUAL",40000000766
"EULER PASSOS DE MOURA","PSDC","AM","DEPUTADO ESTADUAL",40000000767
"FABIO JOSE CAETANO","PSDC","AM","DEPUTADO ESTADUAL",40000000768
"JANDER SOUZA DE CASTRO","PSDC","AM","DEPUTADO ESTADUAL",40000000769
"JIVAGO MONTEIRO DE ALENCAR","PSDC","AM","DEPUTADO ESTADUAL",40000000770
"JOÃO SOARES DOS SANTOS","PSDC","AM","DEPUTADO ESTADUAL",40000000771
"JOSÉ EDIMILSON MAIA BRITO","PSDC","AM","DEPUTADO ESTADUAL",40000000772
"JOSE NASCIMENTO DOS SANTOS","PSDC","AM","DEPUTADO ESTADUAL",40000000773
"LUIS FAUSTINO DA COSTA NETO","PSDC","AM","DEPUTADO ESTADUAL",40000000774
"MARA LUCIA GOMES PASSARINHO","PSDC","AM","DEPUTADO ESTADUAL",40000000775
"MARCELO BEZERRA DA CRUZ","PSDC","AM","DEPUTADO ESTADUAL",40000000776
"MARCUS VINICIUS MARQUES PESSOA","PSDC","AM","DEPUTADO ESTADUAL",40000000777
"MARIA DO SOCORRO GRANGEIRO HENRIQUES","PSDC","AM","DEPUTADO ESTADUAL",40000000778
"MICHELL DE VASCONCELOS LIRA","PSDC","AM","DEPUTADO ESTADUAL",40000000779
"RAIMUNDO NONATO GONÇALVES JR","PSDC","AM","DEPUTADO ESTADUAL",40000000780
"RAIMUNDO NONATO NASCIMENTO DE ANDRADE","PSDC","AM","DEPUTADO ESTADUAL",40000000781
"RENAN CRUZ BELMIRO","PSDC","AM","DEPUTADO ESTADUAL",40000000782
"ROGERIO COSTA MENDES","PSDC","AM","DEPUTADO ESTADUAL",40000000783
"SANTIAGO PEREIRA DA SILVA FILHO","PSDC","AM","DEPUTADO ESTADUAL",40000000784
"TEREZINHA PALHETA FERREIRA","PSDC","AM","DEPUTADO ESTADUAL",40000000785
"TIAGO DOS SANTOS GOMES","PSDC","AM","DEPUTADO ESTADUAL",40000000786
"LEANDRO RIBEIRO PAIXAO","PSDC","AM","DEPUTADO ESTADUAL",40000000787
"MARCELO CARVALHO DA FONSECA","PSDC","AM","DEPUTADO ESTADUAL",40000000788
"MARILIA DALVA ALVES DA COSTA","PSDC","AM","DEPUTADO ESTADUAL",40000000789
