nome,partido,uf,cargo,sequencial
"ROSALI RODRIGUES DA CONCEIÇÃO",PRB,RJ,"DEPUTADO FEDERAL",190000001296
"JOSÉ DE SOUSA E SILVA",PRB,RJ,"DEPUTADO ESTADUAL",190000001295
"LUIZ  CARLOS FERREIRA DOS SANTOS",PRB,RJ,"DEPUTADO ESTADUAL",190000001294
"WILSON DUFLES ALMEIDA LIMA",PRB,RJ,"DEPUTADO FEDERAL",190000001293
"CLÁUDIA VALÉRIA DIAS DOS SANTOS DA SILVA",PRB,RJ,"DEPUTADO ESTADUAL",190000001292
"NELY CUSTÓDIO GOMES",PRB,RJ,"DEPUTADO ESTADUAL",190000001291
"RUBEM PEREIRA PINTO",PRB,RJ,"DEPUTADO FEDERAL",190000001290
"RENATO PESSANHA DUTRA",PRB,RJ,"DEPUTADO FEDERAL",190000001289
"MARISTELA PEPE GONZAGA ALBERTINI",PRB,RJ,"DEPUTADO FEDERAL",190000001288
"MARCOS FERREIRA DOS SANTOS JARON",PRB,RJ,"DEPUTADO FEDERAL",190000001287
"MARCO ANTÔNIO DE OLIVEIRA",PRB,RJ,"DEPUTADO FEDERAL",190000001286
"SCARLETT ROSE MATOS",PP,RJ,"DEPUTADO FEDERAL",190000001453
"OSMANI FAUSTO SUZANO",PP,RJ,"DEPUTADO FEDERAL",190000001452
"NORBERTO JOSE FERREIRA",PP,RJ,"DEPUTADO FEDERAL",190000001451
"NATANIEL AZULAY",PP,RJ,"DEPUTADO FEDERAL",190000001450
"LUIZ CARLOS ALVES DE MOURA",PP,RJ,"DEPUTADO FEDERAL",190000001449
"LEONARDO MOREIRA TAVARES",PP,RJ,"DEPUTADO FEDERAL",190000001448
"JULIO LUIZ BAPTISTA LOPES",PP,RJ,"DEPUTADO FEDERAL",190000001447
"JOSE LUIZ SOARES DE SOUZA",PP,RJ,"DEPUTADO FEDERAL",190000001446
"JOSE ALBERTO GOMES PINHEIRO",PP,RJ,"DEPUTADO FEDERAL",190000001445
"JAIR MESSIAS BOLSONARO",PP,RJ,"DEPUTADO FEDERAL",190000001444
"GERALDO JOSE DE ANDRADE",PP,RJ,"DEPUTADO FEDERAL",190000001443
"EVANDRO LOURENÇO DE LIMA",PP,RJ,"DEPUTADO FEDERAL",190000001442
"ELISANGELA SILVA DE FREITAS",PP,RJ,"DEPUTADO FEDERAL",190000001441
"DINEIA RIBEIRO LOPES",PP,RJ,"DEPUTADO FEDERAL",190000001440
"DEBORA SIQUEIRA NUNES GUIMARÃES",PP,RJ,"DEPUTADO FEDERAL",190000001439
"MARCO ANTONIO REIS COELHO",PMDB,RJ,"DEPUTADO FEDERAL",190000001438
"WASHINGTON REIS DE OLIVEIRA",PMDB,RJ,"DEPUTADO FEDERAL",190000001437
"CELSO PANSERA",PMDB,RJ,"DEPUTADO FEDERAL",190000001436
"NELSON LUIZ DE CARVALHO TABORDA",PMDB,RJ,"DEPUTADO FEDERAL",190000001435
"PAULO ROBERTO CABRAL",PRB,RJ,"DEPUTADO ESTADUAL",190000001413
"MARIO ROGERIO DE ANDRADE DOS SANTOS",PRB,RJ,"DEPUTADO ESTADUAL",190000001414
"MÔNICA DA SILVA LUCAS",PRB,RJ,"DEPUTADO ESTADUAL",190000001412
"ROSANGELA DE SOUZA GOMES",PRB,RJ,"DEPUTADO FEDERAL",190000001411
"MARIA LANDERLEIDE DE ASSIS DUARTE",PRB,RJ,"2º SUPLENTE",190000001410
"PAULO CESAR AMENDOLA DE SOUZA",PRB,RJ,"1º SUPLENTE",190000001409
"SEBASTIÃO NEVES",PRB,RJ,SENADOR,190000001408
"JOSÉ ALBERTO DA COSTA ABREU",PRB,RJ,VICE-GOVERNADOR,190000001407
"PABLO PEREIRA KLING",PRB,RJ,"DEPUTADO ESTADUAL",190000001387
"JOELSON BARBOSA RAMOS",PRB,RJ,"DEPUTADO ESTADUAL",190000001386
"HELIO OTAVIO CHAVES BARBOSA",PRB,RJ,"DEPUTADO FEDERAL",190000001385
"VAGNER SANTOS IGNACIO",PRB,RJ,"DEPUTADO ESTADUAL",190000001383
"EDMILSON DA SILVA PAULINO",PRB,RJ,"DEPUTADO FEDERAL",190000001384
"SONIA DE OLIVEIRA STHOFFEL",PRB,RJ,"DEPUTADO ESTADUAL",190000001382
"SOLANGE NAVAL DE MENDONÇA",PRB,RJ,"DEPUTADO ESTADUAL",190000001381
"SEBASTIÃO DA COSTA CANDIDO",PRB,RJ,"DEPUTADO ESTADUAL",190000001380
"PEDRO FERNANDO DE SOUZA ALVES",PRB,RJ,"DEPUTADO ESTADUAL",190000001379
"PAULO DA COSTA FARIAS",PRB,RJ,"DEPUTADO ESTADUAL",190000001378
"OSMAR GOMES LUCAS",PRB,RJ,"DEPUTADO ESTADUAL",190000001377
"MARCUS VINICIUS RODRIGUES CABRAL",PRB,RJ,"DEPUTADO ESTADUAL",190000001376
"MARCOS RANGEL DA SILVA",PRB,RJ,"DEPUTADO ESTADUAL",190000001375
"LUCIO ROGERIO GOMES DOS SANTOS",PRB,RJ,"DEPUTADO ESTADUAL",190000001374
"LUCIANA DE FATIMA REIS BATISTA",PRB,RJ,"DEPUTADO ESTADUAL",190000001373
"JUDAS TADEU DA SILVA",PRB,RJ,"DEPUTADO ESTADUAL",190000001372
"JOSE ORLAIR SANTANA RODRIGUES",PRB,RJ,"DEPUTADO ESTADUAL",190000001371
"GUSTAVO ANTONIO MARQUES",PRB,RJ,"DEPUTADO ESTADUAL",190000001370
"GEORDELINA DE ALMEIDA FEITAL",PRB,RJ,"DEPUTADO ESTADUAL",190000001369
"MARCELO BEZERRA  CRIVELLA",PRB,RJ,GOVERNADOR,190000001406
"SÉRGIO DE JESUS",PRB,RJ,"DEPUTADO ESTADUAL",190000001404
"MÁRIO REIS ESTEVES",PRB,RJ,"DEPUTADO ESTADUAL",190000001403
"LEANDRO DOS SANTOS DA COSTA",PRB,RJ,"DEPUTADO ESTADUAL",190000001402
"JADERLENIO DA SILVA LEMOS",PRB,RJ,"DEPUTADO ESTADUAL",190000001400
"DIERRY LUIZ ALVES MORENO",PRB,RJ,"DEPUTADO ESTADUAL",190000001397
"MAX KINDLER FILHO",PRB,RJ,"DEPUTADO ESTADUAL",190000001398
"JOAQUIM XAVIER BARBOSA",PRB,RJ,"DEPUTADO ESTADUAL",190000001396
"DANIEL DE OLIVEIRA LINS",PRB,RJ,"DEPUTADO ESTADUAL",190000001395
"MARIA DA CONCEIÇÃO DE SOUZA CORRÊA",PRB,RJ,"DEPUTADO ESTADUAL",190000001394
"ANDRÉ LUIS TEODORO DA COSTA",PRB,RJ,"DEPUTADO ESTADUAL",190000001392
"PEDRO WILSON VIEIRA DA COSTA",PRB,RJ,"DEPUTADO FEDERAL",190000001393
"SHIRLEI FELIX SANTIAGO",PRB,RJ,"DEPUTADO ESTADUAL",190000001391
"VANESSA VIEIRA RAMM",PRB,RJ,"DEPUTADO ESTADUAL",190000001390
"SIDNEY FERNANDES MACHADO",PRB,RJ,"DEPUTADO ESTADUAL",190000001389
"RAIMUNDA DE NAZARETH ALVES MEIRELLES  MARQUES",PRB,RJ,"DEPUTADO ESTADUAL",190000001388
"SORAYA ALENCAR DOS SANTOS",PMDB,RJ,"DEPUTADO FEDERAL",190000001434
"CELSO ALENCAR RAMOS JACOB",PMDB,RJ,"DEPUTADO FEDERAL",190000001433
"ADRIANA XAVIER DA MATTA",PMDB,RJ,"DEPUTADO FEDERAL",190000001432
"ALINE ALVES SIQUEIRA",PMDB,RJ,"DEPUTADO FEDERAL",190000001431
"WILSON SILVA BESERRA",PMDB,RJ,"DEPUTADO FEDERAL",190000001430
"FERNANDO LOPES DE ALMEIDA",PMDB,RJ,"DEPUTADO FEDERAL",190000001429
"PEDRO PAULO CARVALHO TEIXEIRA",PMDB,RJ,"DEPUTADO FEDERAL",190000001428
"ADRIAN MUSSI RAMOS",PMDB,RJ,"DEPUTADO FEDERAL",190000001427
"FERNANDO ANTONIO CECILIANO JORDÃO",PMDB,RJ,"DEPUTADO FEDERAL",190000001426
"RODRIGO BETHLEM FERNANDES",PMDB,RJ,"DEPUTADO FEDERAL",190000001425
"JOSÉ AUGUSTO NALIN",PMDB,RJ,"DEPUTADO FEDERAL",190000001424
"MARIA JOSÉ ALVES MACHADO",PMDB,RJ,"DEPUTADO FEDERAL",190000001423
"MARCOS DA ROCHA MENDES",PMDB,RJ,"DEPUTADO FEDERAL",190000001422
"EDUARDO COSENTINO DA CUNHA",PMDB,RJ,"DEPUTADO FEDERAL",190000001421
"JORGE HONORATO",PMDB,RJ,"DEPUTADO FEDERAL",190000001420
"ANTONIO JOSÉ CARVALHO BRANCO NÁUFEL",PMDB,RJ,"DEPUTADO FEDERAL",190000001419
"LEONARDO CARNEIRO MONTEIRO PICCIANI",PMDB,RJ,"DEPUTADO FEDERAL",190000001418
"MARCOS FERNANDO DA FONSECA",PMDB,RJ,"DEPUTADO FEDERAL",190000001417
"ANA PATRÍCIA DA SILVA E SOUZA",PMDB,RJ,"DEPUTADO FEDERAL",190000001416
"AMÉRICA TEREZA NASCIMENTO DA SILVA",PMDB,RJ,"DEPUTADO FEDERAL",190000001415
"BIANCA REIS DOS SANTOS",PEN,RJ,"DEPUTADO ESTADUAL",190000001502
"ANTONIO RODRIGUES AMORIM",PEN,RJ,"DEPUTADO ESTADUAL",190000001501
"AMÉRICO BRANDÃO DE CARVALHO",PEN,RJ,"DEPUTADO ESTADUAL",190000001500
"ALESSANDRO MOUZINHO CASSERES",PEN,RJ,"DEPUTADO ESTADUAL",190000001499
"ADRIANO ALVES DOS SANTOS",PEN,RJ,"DEPUTADO ESTADUAL",190000001498
"RONALD ABRAHÃO ÁZARO",PSC,RJ,"DEPUTADO FEDERAL",190000001497
"JOSEMAR FREIRE DOS SANTOS",PSC,RJ,"DEPUTADO FEDERAL",190000001496
"FILIPE DE ALMEIDA PEREIRA",PSC,RJ,"DEPUTADO FEDERAL",190000001495
"EDSON LOPES DO NASCIMENTO",PSC,RJ,"DEPUTADO FEDERAL",190000001494
"ANTONIO COSTA DE BRITO",PSC,RJ,"DEPUTADO FEDERAL",190000001493
"ALEXANDRE ALBERTO DA COSTA TEIXEIRA",PSC,RJ,"DEPUTADO FEDERAL",190000001492
"ALESSANDRO GEORGE SOUZA DA HORA",PSC,RJ,"DEPUTADO FEDERAL",190000001491
"ADRIANO SANTANA DE CARVALHO",PSC,RJ,"DEPUTADO FEDERAL",190000001490
"VIRGÍLIO EDERSON LAGRIMANTE",PSD,RJ,"DEPUTADO FEDERAL",190000001489
"SÓSTENES SILVA CAVALCANTE",PSD,RJ,"DEPUTADO FEDERAL",190000001488
"SONIA MARIA ROSA DA SILVA",PSD,RJ,"DEPUTADO FEDERAL",190000001487
"SERGIO ZVEITER",PSD,RJ,"DEPUTADO FEDERAL",190000001486
"ROSANE PEREIRA SANTANNA",PSD,RJ,"DEPUTADO FEDERAL",190000001485
"NELSON NAHIM MATHEUS DE OLIVEIRA",PSD,RJ,"DEPUTADO FEDERAL",190000001484
"ALEXANDRA BEZERRA LEITE GARCIA",PRB,RJ,"DEPUTADO FEDERAL",190000001310
"JOAQUIM DO AMARAL FILHO",PSD,RJ,"DEPUTADO FEDERAL",190000001483
"PAULO ROBERTO TRINDADE DO ESPÍRITO SANTO",PRB,RJ,"DEPUTADO FEDERAL",190000001309
"VERA LÚCIA BELIZÁRIO DA SILVA GOMES",PRB,RJ,"DEPUTADO ESTADUAL",190000001308
"ANTONIO MARCOS DA SILVA",PRB,RJ,"DEPUTADO FEDERAL",190000001307
"REGINA HELENA DE SOUZA CAMARGO",PRB,RJ,"DEPUTADO ESTADUAL",190000001306
"MARIA TEREZA MIRANDA CHAGAS DE SOUZA",PRB,RJ,"DEPUTADO FEDERAL",190000001305
"ARIOLANDO PEREIRA",PRB,RJ,"DEPUTADO ESTADUAL",190000001304
"MARIA DAS GRAÇAS GOMES DE SOUZA",PRB,RJ,"DEPUTADO FEDERAL",190000001303
"EDILSON CHEREM PERES",PRB,RJ,"DEPUTADO FEDERAL",190000001302
"SIDNEY JOSE DA SILVA",PTC,RJ,"DEPUTADO ESTADUAL",190000001239
"SERGIO LUIZ AMORIM DA SILVA",PTC,RJ,"DEPUTADO ESTADUAL",190000001238
"SERGIO LIBERATO",PTC,RJ,"DEPUTADO ESTADUAL",190000001237
"SAULO LUIZ DA SILVA",PTC,RJ,"DEPUTADO ESTADUAL",190000001236
"SANDRA GILDO DOS SANTOS",PTC,RJ,"DEPUTADO ESTADUAL",190000001235
"SANDRA CARVALHO DE OLIVEIRA",PTC,RJ,"DEPUTADO ESTADUAL",190000001234
"ROSILEIA DA SILVA DIAS",PTC,RJ,"DEPUTADO ESTADUAL",190000001233
"ROSANGELA DE CARVALHO JANUARIO",PTC,RJ,"DEPUTADO ESTADUAL",190000001232
"REGINA DULCE DA SILVA BADARÓ CORREA",PTC,RJ,"DEPUTADO ESTADUAL",190000001231
"PERICLES LIMA RIBEIRO",PTC,RJ,"DEPUTADO ESTADUAL",190000001230
"PAULO MAURICIO DA CRUZ MASCARENHAS",PTC,RJ,"DEPUTADO ESTADUAL",190000001229
"MONICA MATIAS DA SILVA",PTC,RJ,"DEPUTADO ESTADUAL",190000001228
"MONICA DOS SANTOS ALMEIDA",PTC,RJ,"DEPUTADO ESTADUAL",190000001227
"MICHEL ANDERSON OLIVEIRA DE MAGALHÃES",PTC,RJ,"DEPUTADO ESTADUAL",190000001226
"MAURO PECZEK",PTC,RJ,"DEPUTADO ESTADUAL",190000001225
"MARIAZINHA FELISBERTO CARDIAL",PTC,RJ,"DEPUTADO ESTADUAL",190000001224
"MARIA LUCILA POLIDO BARROS",PTC,RJ,"DEPUTADO ESTADUAL",190000001223
"MARIA LUCIA DE SOUZA MAURICIO",PTC,RJ,"DEPUTADO ESTADUAL",190000001222
"MARIA DO CARMO FLORENCIO DA PAZ",PTC,RJ,"DEPUTADO ESTADUAL",190000001221
"MARGARETH JACOMO GUIMARÃES DOS SANTOS",PTC,RJ,"DEPUTADO ESTADUAL",190000001220
"ARTHUR FRANÇA LIMA",PTC,RJ,"DEPUTADO ESTADUAL",190000001172
"ARTHEMIS TEIXEIRA",PTC,RJ,"DEPUTADO ESTADUAL",190000001171
"ANTONIO VITÓRIO",PTC,RJ,"DEPUTADO ESTADUAL",190000001170
"ANDRE RAIMUNDO HAMEURY TOMELIM DA SILVA",PTC,RJ,"DEPUTADO ESTADUAL",190000001169
"ANA MARIA DA SILVA MIRANDA",PTC,RJ,"DEPUTADO ESTADUAL",190000001168
"ANA CRISTINA DE SOUZA TEIXEIRA MARTINS",PTC,RJ,"DEPUTADO ESTADUAL",190000001167
"LUIZ DA SILVA MACHADO",PRB,RJ,"DEPUTADO FEDERAL",190000001285
"JULIO DA SILVA GONÇALVES OLIVEIRA",PRB,RJ,"DEPUTADO FEDERAL",190000001284
"JORGE OLIVEIRA COSTA",PRB,RJ,"DEPUTADO FEDERAL",190000001283
"JOCEMIRIO PEREIRA",PRB,RJ,"DEPUTADO FEDERAL",190000001282
"JHONATAS MAURÍCIO DA SILVA RAMALHO",PRB,RJ,"DEPUTADO FEDERAL",190000001281
"ISAIAS COSTA MARINHO",PRB,RJ,"DEPUTADO FEDERAL",190000001280
"FÁBIO VALTER DE SOUZA ALMEIDA",PRB,RJ,"DEPUTADO FEDERAL",190000001279
"FLÁVIA MARIA DA SILVA",PRB,RJ,"DEPUTADO FEDERAL",190000001278
"CLAUDIO ROCHA DE SOUZA",PRB,RJ,"DEPUTADO FEDERAL",190000001277
"THIAGO FELIPE PONCIANO SOARES",PRB,RJ,"DEPUTADO FEDERAL",190000001276
"MARIA APARECIDA DIAS DA SILVA SOUZA",PRB,RJ,"DEPUTADO ESTADUAL",190000001275
"CELSO DA SILVA FULI",PRB,RJ,"DEPUTADO ESTADUAL",190000001274
"MANOEL LUIZ CARVALHO TEIXEIRA",PRB,RJ,"DEPUTADO ESTADUAL",190000001273
"ANTONIO DE SOUZA SILVA",PRB,RJ,"DEPUTADO FEDERAL",190000001272
"JOSÉ PEREIRA SUZART DA COSTA",PRB,RJ,"DEPUTADO ESTADUAL",190000001271
"SANDRA RODRIGUES DE SÁ",PRB,RJ,"DEPUTADO ESTADUAL",190000001270
"JOSIMAR DE SOUZA MOTA",PRB,RJ,"DEPUTADO FEDERAL",190000001269
"ROSANIA BAPTISTA DE AZEVEDO MELLO",PRB,RJ,"DEPUTADO FEDERAL",190000001268
"JOSÉ CARLOS FAGUNDES DA SILVA",PRB,RJ,"DEPUTADO ESTADUAL",190000001267
"AQUICILEY SILVA DO CARMO",PRB,RJ,"DEPUTADO ESTADUAL",190000001266
"MÁRCIO LUIZ AZEVEDO PEREIRA",PRB,RJ,"DEPUTADO ESTADUAL",190000001265
"ZULEICA DA SILVA DE LIMA",PRB,RJ,"DEPUTADO ESTADUAL",190000001264
"ELISABETE MONTEIRO",PRB,RJ,"DEPUTADO ESTADUAL",190000001263
"DIOGO BASTOS XAVIER",PRB,RJ,"DEPUTADO ESTADUAL",190000001262
"CARLOS SEBASTIÃO BARBOSA ROSAS",PRB,RJ,"DEPUTADO FEDERAL",190000001261
"PEDRO GONÇALVES DOS SANTOS FILHO",PRB,RJ,"DEPUTADO ESTADUAL",190000001260
"RONALDO FARIAS DE ALBUQUERQUE",PRB,RJ,"DEPUTADO ESTADUAL",190000001259
"ELIOMAR OLIVEIRA DA SILVA",PRB,RJ,"DEPUTADO ESTADUAL",190000001258
"PAULO ROBERTO ARAGÃO DE ALVARENGA",PRB,RJ,"DEPUTADO ESTADUAL",190000001257
"MÁRCIA GONÇALVES",PRB,RJ,"DEPUTADO ESTADUAL",190000001256
"GLÓRIA MARIA VENTAPANE DOS SANTOS",PRB,RJ,"DEPUTADO ESTADUAL",190000001255
"JOSÉ DA SILVA GUIMARÃES DE OLIVEIRA",PRB,RJ,"DEPUTADO ESTADUAL",190000001254
"LUIZ EDUARDO DOS SANTOS",PRB,RJ,"DEPUTADO ESTADUAL",190000001253
"UBIRAJARA PEREIRA DOS SANTOS",PRB,RJ,"DEPUTADO ESTADUAL",190000001252
"JOKLEYNE ANTONIO FARIA DA SILVA",PRB,RJ,"DEPUTADO ESTADUAL",190000001251
"CLEIDIOMAR DE SOUZA GARIBALDI DE CARVALHO",PRB,RJ,"DEPUTADO ESTADUAL",190000001250
"CARLOS DE OLIVEIRA VICENTE",PRB,RJ,"DEPUTADO ESTADUAL",190000001249
"FELIPE FERRAZANI BAPTISTA",PRB,RJ,"DEPUTADO ESTADUAL",190000001248
"ANTERO NAPOLITANO",PRB,RJ,"DEPUTADO ESTADUAL",190000001349
"CLAUDIO JERÔNIMO DA SILVA",PRB,RJ,"DEPUTADO ESTADUAL",190000001348
"MAURO PEREIRA LEIROZ",PRB,RJ,"DEPUTADO ESTADUAL",190000001347
"WILLIAM MATIAS TAVARES",PRB,RJ,"DEPUTADO ESTADUAL",190000001346
"FABIANA BERTOLINI DOS SANTOS",PRB,RJ,"DEPUTADO ESTADUAL",190000001345
"VANDERNEI PEREIRA DE OLIVEIRA",PRB,RJ,"DEPUTADO ESTADUAL",190000001344
"MARCELO JUNIOR",PRB,RJ,"DEPUTADO ESTADUAL",190000001343
"FRANCISCA MENDONÇA MONTEIRO",PRB,RJ,"DEPUTADO FEDERAL",190000001342
"VANDER DE OLIVEIRA DANTAS",PRB,RJ,"DEPUTADO FEDERAL",190000001341
"VALDENIR DOS SANTOS",PRB,RJ,"DEPUTADO FEDERAL",190000001340
"PATRICIA  GONÇALVES BORRET",PRB,RJ,"DEPUTADO FEDERAL",190000001339
"VERONICA MENDONCA DOS SANTOS",PTC,RJ,"DEPUTADO ESTADUAL",190000001247
"VANUSA DA CONCEIÇÃO MACHADO",PTC,RJ,"DEPUTADO ESTADUAL",190000001246
"VANIA DOS SANTOS TEIXEIRA",PTC,RJ,"DEPUTADO ESTADUAL",190000001245
"VALERIA DAS GRAÇAS MONTEIRO DE OLIVEIRA",PTC,RJ,"DEPUTADO ESTADUAL",190000001244
"VALDENIA LOURENÇO DOS SANTOS",PTC,RJ,"DEPUTADO ESTADUAL",190000001243
"THIAGO PAMPOLHA GONÇALVES",PTC,RJ,"DEPUTADO ESTADUAL",190000001242
"THIAGO GERMANO ALVES DE OLIVEIRA",PTC,RJ,"DEPUTADO ESTADUAL",190000001241
"TELMA PIRES NOGUEIRA",PTC,RJ,"DEPUTADO ESTADUAL",190000001240
"MARIA JOSE GOUVEA BAPTISTA",PRB,RJ,"DEPUTADO FEDERAL",190000001338
"EDIR NASCIMENTO MARINS",PRB,RJ,"DEPUTADO FEDERAL",190000001337
"VERA MARIA DE ALMEIDA BERTOLINI",PRB,RJ,"DEPUTADO FEDERAL",190000001336
"SERGIO DA SILVA MOTTA",PRB,RJ,"DEPUTADO FEDERAL",190000001335
"REGINALDA MARIA DE SOUZA",PRB,RJ,"DEPUTADO FEDERAL",190000001334
"PAULO CESAR BALTAZAR DA NOBREGA",PRB,RJ,"DEPUTADO FEDERAL",190000001333
"OSMAR MOREIRA BARRETO",PRB,RJ,"DEPUTADO FEDERAL",190000001332
"MIZAEL DA CUNHA OLIVERA",PRB,RJ,"DEPUTADO FEDERAL",190000001331
"LUCIA MOREIRA DAMASCENO",PRB,RJ,"DEPUTADO FEDERAL",190000001330
"JOÃO RABELO",PRB,RJ,"DEPUTADO FEDERAL",190000001329
"JULIO CÉSAR BARBOSA ALVES",PRB,RJ,"DEPUTADO FEDERAL",190000001328
"JOÃO DE MELO CARRILHO",PRB,RJ,"DEPUTADO FEDERAL",190000001327
"FELIPE DOURADO DOS SANTOS",PRB,RJ,"DEPUTADO FEDERAL",190000001326
"FÁBIO DE MORAES RIBEIRO",PRB,RJ,"DEPUTADO FEDERAL",190000001325
"EDSON FREITAS GOMES",PRB,RJ,"DEPUTADO FEDERAL",190000001324
"EDUARDO PINTO DA SILVA",PRB,RJ,"DEPUTADO FEDERAL",190000001323
"ALESSANDRO DE SOUZA BARBOSA",PRB,RJ,"DEPUTADO FEDERAL",190000001322
"CRISTIANO DE MATTOS MALAPHAIA",PRB,RJ,"DEPUTADO FEDERAL",190000001321
"CARLOS CESAR DE PAULA",PRB,RJ,"DEPUTADO FEDERAL",190000001320
"EDLAINE SANTANA DO NASCIMENTO",PRB,RJ,"DEPUTADO ESTADUAL",190000001368
"EDIMAR DA SILVA SALES",PRB,RJ,"DEPUTADO ESTADUAL",190000001367
"DANIELLA PINTO DE ALMEIDA LEITE",PRB,RJ,"DEPUTADO ESTADUAL",190000001366
"ANDRE DE SOUZA BARBIERI",PRB,RJ,"DEPUTADO ESTADUAL",190000001365
"ALDO DE OLIVEIRA LOPES",PRB,RJ,"DEPUTADO ESTADUAL",190000001364
"ALBERTO ZANINI CAIXINHAS",PRB,RJ,"DEPUTADO ESTADUAL",190000001363
"MARCIO ALEXANDRE SILVA",PRB,RJ,"DEPUTADO FEDERAL",190000001362
"GEORGES ABRANCHES DE MOURA",PRB,RJ,"DEPUTADO FEDERAL",190000001361
"JOSÉ CAMPELLO DE OLIVEIRA JUNIOR",PRB,RJ,"DEPUTADO ESTADUAL",190000001360
"LUIZ FERNANDO DE ALCANTARA",PRB,RJ,"DEPUTADO ESTADUAL",190000001359
"WALCY NOGUEIRA BIGGI",PRB,RJ,"DEPUTADO ESTADUAL",190000001358
"MARIZA PEREIRA VARGAS",PRB,RJ,"DEPUTADO ESTADUAL",190000001357
"GERALDO FREIRE DE CASTRO FILHO",PRB,RJ,"DEPUTADO ESTADUAL",190000001356
"ALEXANDRE DE OLIVEIRA MARTINS",PRB,RJ,"DEPUTADO ESTADUAL",190000001355
"RONALDO ELIAS CARDOSO GRANJA",PRB,RJ,"DEPUTADO ESTADUAL",190000001354
"ANTONIO LAPROVITA",PRB,RJ,"DEPUTADO ESTADUAL",190000001353
"TAYLOR DA COSTA JASMIM JUNIOR",PRB,RJ,"DEPUTADO ESTADUAL",190000001352
"ALCIONE LOPES DO NASCIMENTO",PRB,RJ,"DEPUTADO FEDERAL",190000001351
"WILLIAM DE OLIVEIRA",PRB,RJ,"DEPUTADO ESTADUAL",190000001350
"ALEXANDRA  DE FÁTIMA SILVA DE OLIVEIRA",PRB,RJ,"DEPUTADO FEDERAL",190000001319
"ADRIANO DO ESPÍRITO SANTO",PRB,RJ,"DEPUTADO FEDERAL",190000001318
"ADRIANA PORTO JANNUZZI FONSECA",PRB,RJ,"DEPUTADO FEDERAL",190000001317
"ADEMIRA NOGUEIRA MOREIRA",PRB,RJ,"DEPUTADO FEDERAL",190000001316
"ADEILDO PEREIRA DOS SANTOS FILHO",PRB,RJ,"DEPUTADO FEDERAL",190000001315
"LUZINETE SILVA DE SOUZA",PRB,RJ,"DEPUTADO FEDERAL",190000001314
"ALEXANDRE TADEU BARROS ESTEVES DE ARAUJO",PRB,RJ,"DEPUTADO FEDERAL",190000001313
"BRUNO ENRICO DE OLIVEIRA PINHEIRO",PRB,RJ,"DEPUTADO FEDERAL",190000001312
"ROBSON FAGUNDES DE ALMEIDA",PRB,RJ,"DEPUTADO ESTADUAL",190000001311
"IVANILDA JOSEFA DA SILVA DA COSTA",PTC,RJ,"DEPUTADO ESTADUAL",190000001196
"HILDERSAN MIRANDA RODRIGUES",PTC,RJ,"DEPUTADO ESTADUAL",190000001195
"GRACIA MARIA BAPTISTA CORDON",PTC,RJ,"DEPUTADO ESTADUAL",190000001194
"GASPAR DE AMARAL MARTINS",PTC,RJ,"DEPUTADO ESTADUAL",190000001193
"FRANCISCO FELIX VALENTE",PTC,RJ,"DEPUTADO ESTADUAL",190000001192
"FABIANO OLIVIERE GOES DE SANT'ANA",PTC,RJ,"DEPUTADO ESTADUAL",190000001191
"EVANDRA DA SILVA SANTOS",PTC,RJ,"DEPUTADO ESTADUAL",190000001190
"EULALIA SOARES DOS SANTOS",PTC,RJ,"DEPUTADO ESTADUAL",190000001189
"ERENILSON JARDIM MARINHO",PTC,RJ,"DEPUTADO ESTADUAL",190000001188
"EDINA ALVES REIS CANDIDO",PTC,RJ,"DEPUTADO ESTADUAL",190000001187
"EDILSON DA CONCEIÇÃO",PTC,RJ,"DEPUTADO ESTADUAL",190000001186
"DJALMA ALVES DOS SANTOS",PTC,RJ,"DEPUTADO ESTADUAL",190000001185
"DEISE SALES TAVARES",PTC,RJ,"DEPUTADO ESTADUAL",190000001184
"COSME LUIZ VIEIRA MELO",PTC,RJ,"DEPUTADO ESTADUAL",190000001183
"CLEIO GASPAR DE SÁ FREIRE",PTC,RJ,"DEPUTADO ESTADUAL",190000001182
"CLEBER DOS ANJOS PIMENTEL",PTC,RJ,"DEPUTADO ESTADUAL",190000001181
"CIRENE MENDES PEDRO",PTC,RJ,"DEPUTADO ESTADUAL",190000001180
"CAROLINE ALMEIDA PALLES RAMOS",PTC,RJ,"DEPUTADO ESTADUAL",190000001179
"CARLOS CESAR DA SILVA MATTOS",PTC,RJ,"DEPUTADO ESTADUAL",190000001178
"CARLOS ALEXANDRE DE OLIVEIRA",PTC,RJ,"DEPUTADO ESTADUAL",190000001177
"CARLOS ALBERTO VAZ CESAR",PTC,RJ,"DEPUTADO ESTADUAL",190000001176
"CARLOS ALBERTO GONÇALVES CORREA",PTC,RJ,"DEPUTADO ESTADUAL",190000001175
"CANDIDO FERREIRA DE SOUZA FILHO",PTC,RJ,"DEPUTADO ESTADUAL",190000001174
"BEATRIZ DA COSTA FIGUEIREDO",PTC,RJ,"DEPUTADO ESTADUAL",190000001173
"MAGDA CAMPOS GOMES",PPS,RJ,"DEPUTADO ESTADUAL",190000001003
"LUIZ HENRIQUE SILVA",PPS,RJ,"DEPUTADO ESTADUAL",190000001002
"JOSE LUIZ NANCI",PPS,RJ,"DEPUTADO ESTADUAL",190000001001
